subjID,exptPart,trialNumber,roleCurrent,marblesSampled,probabilityRed,drawnRed,reportedDrawn,compLie,compUnifLie,compDetect,callBS,playerTrialScore,oppTrialScore,playerTotalScore,oppTotalScore,waitTime,responseTime,catchQuestion,catchKey,catchResponse,catchResponseTime,pseudoRound,trialTime
sona-37984,trial,44,bullshitDetector,10,0.2,2,0,0,False,-1,False,0,10,191,139,5807.389095622084,2953,How many red marbles did you actually draw?,-1,-1,-1,False,11882
sona-37984,trial,45,bullshitter,10,0.2,2,9,-1,False,-0.17779942400000093,False,1,9,192,148,2085.771383769707,2458,How many red marbles did you actually draw?,-1,-1,-1,False,9424
sona-37984,trial,46,bullshitDetector,10,0.2,1,1,1,False,-1,False,1,9,193,157,6485.105270049995,1650,How many red marbles did you actually draw?,-1,-1,-1,False,9643
sona-37984,trial,47,bullshitter,10,0.2,2,6,-1,False,-0.17693516800000098,False,4,6,197,163,2305.1281078150605,6858,How many red marbles did you actually draw?,-1,-1,-1,False,12709
sona-37984,trial,48,bullshitDetector,10,0.2,1,1,3,False,-1,True,-4,9,193,172,5586.960153327525,1601,How many red marbles did you actually draw?,-1,-1,-1,False,9522
sona-37984,trial,49,bullshitter,10,0.2,8,3,-1,False,-0.05692564480000095,False,7,3,200,175,2556.525174979256,5198,How many red marbles did you actually draw?,-1,-1,-1,True,14043
sona-37984,trial,50,bullshitDetector,10,0.2,4,1,1,False,-1,False,1,9,201,184,6535.710531723929,5087,How many red marbles did you actually draw?,-1,-1,-1,False,14227
sona-37984,trial,51,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,209,186,2769.53007635011,2253,How many red marbles did you actually draw?,2,2,2662,False,11766
sona-37984,trial,52,bullshitDetector,10,0.2,2,2,4,False,-1,True,-3,8,206,194,5159.002352453869,1777,How many red marbles did you actually draw?,-1,-1,-1,False,8392
sona-37984,trial,53,bullshitter,10,0.2,0,7,-1,False,-0.17772160000000092,False,3,7,209,201,2389.250554928036,3350,How many red marbles did you actually draw?,-1,-1,-1,False,13869
sona-37984,trial,54,bullshitDetector,10,0.2,1,0,0,False,-1,True,5,-5,214,196,5876.622091795074,2232,How many red marbles did you actually draw?,-1,-1,-1,False,11786
sona-37984,trial,55,bullshitter,10,0.2,3,3,-1,False,-0.05692564480000095,False,7,3,221,199,2388.1016622838797,2397,How many red marbles did you actually draw?,-1,-1,-1,False,12723
sona-37984,trial,56,bullshitDetector,10,0.2,1,1,1,False,-1,False,1,9,222,208,5737.815771230342,2028,How many red marbles did you actually draw?,-1,-1,-1,False,10067
sona-37984,trial,57,bullshitter,10,0.2,5,5,-1,False,-0.171430144000001,False,5,5,227,213,2298.2445993725487,3747,How many red marbles did you actually draw?,-1,-1,-1,False,11752
sona-37984,trial,58,bullshitDetector,10,0.2,1,1,4,False,-1,False,1,9,228,222,7193.021488944132,3337,How many red marbles did you actually draw?,-1,-1,-1,False,11814
sona-37984,trial,59,bullshitter,10,0.2,3,6,-1,False,-0.17693516800000098,False,4,6,232,228,2812.5025036468064,2957,How many red marbles did you actually draw?,-1,-1,-1,True,10612
sona-37984,trial,60,bullshitDetector,10,0.2,1,0,0,False,-1,False,0,10,232,238,5331.500383016326,1500,How many red marbles did you actually draw?,-1,-1,-1,False,9908
sona-37984,trial,61,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,240,240,2977.6044730963304,4101,How many red marbles did you actually draw?,2,2,2458,False,15110
sona-37984,trial,62,bullshitDetector,10,0.2,2,2,2,False,-1,True,-3,8,237,248,6655.023491228267,3049,How many red marbles did you actually draw?,-1,-1,-1,False,11296
sona-37984,trial,63,bullshitter,10,0.2,1,7,-1,False,-0.17772160000000092,False,3,7,240,255,2632.966661731107,2904,How many red marbles did you actually draw?,-1,-1,-1,False,10270
sona-37984,trial,64,bullshitDetector,10,0.2,0,9,-1,False,-0.17772160000000092,True,5,-5,245,250,5947.69619160362,3619,How many red marbles did you actually draw?,-1,-1,-1,True,11371
sona-37984,trial,65,bullshitter,10,0.2,2,4,-1,False,-0.14500602880000102,False,6,4,251,254,2600.8858674043768,5359,How many red marbles did you actually draw?,-1,-1,-1,False,13104
sona-37984,trial,66,bullshitDetector,10,0.2,2,1,1,False,-1,False,1,9,252,263,5842.3733738484225,2761,How many red marbles did you actually draw?,-1,-1,-1,False,10099
sona-37984,trial,67,bullshitter,10,0.2,1,1,-1,False,0.44639083519999934,False,9,1,261,264,2751.3148283369255,3898,How many red marbles did you actually draw?,-1,-1,-1,False,12984
sona-37984,trial,68,bullshitDetector,10,0.2,2,5,-1,False,0.44639083519999934,True,5,-5,266,259,6268.200688178036,3026,How many red marbles did you actually draw?,-1,-1,-1,True,11183
sona-37984,trial,69,bullshitter,10,0.2,5,5,-1,False,-0.171430144000001,False,5,5,271,264,3158.2853163104396,3556,How many red marbles did you actually draw?,-1,-1,-1,True,19688
sona-37984,trial,70,bullshitDetector,10,0.2,0,0,2,False,-1,False,0,10,271,274,5891.098035296139,1840,How many red marbles did you actually draw?,-1,-1,-1,False,9265
sona-37984,trial,71,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,279,276,2767.2411364102613,3777,How many red marbles did you actually draw?,2,2,3098,False,14398
sona-37984,trial,72,bullshitDetector,10,0.2,0,1,-1,False,0.14440094719999919,True,5,-5,284,271,5399.37706467858,2139,How many red marbles did you actually draw?,-1,-1,-1,True,9009
sona-37984,trial,73,bullshitter,10,0.2,3,7,-1,False,-0.17772160000000092,False,3,7,287,278,2397.947263702512,2497,How many red marbles did you actually draw?,-1,-1,-1,False,19101
sona-37984,trial,74,bullshitDetector,10,0.2,1,6,-1,False,-0.17772160000000092,False,6,4,293,282,6045.845149558017,2058,How many red marbles did you actually draw?,-1,-1,-1,True,10607
sona-37984,trial,75,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,301,284,2472.5912772890933,2316,How many red marbles did you actually draw?,-1,-1,-1,False,9892
sona-37984,trial,76,bullshitDetector,10,0.2,2,2,-1,False,0.14440094719999919,True,-3,8,298,292,5254.731711108143,1929,How many red marbles did you actually draw?,-1,-1,-1,True,8824
sona-37984,trial,77,bullshitter,10,0.2,2,6,-1,False,-0.17693516800000098,False,4,6,302,298,2611.3372853443457,4642,How many red marbles did you actually draw?,-1,-1,-1,False,19734
sona-37984,trial,78,bullshitDetector,10,0.2,3,3,4,False,-1,True,-2,7,300,305,5906.282002860435,1539,How many red marbles did you actually draw?,-1,-1,-1,False,8980
sona-37984,trial,79,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,True,8,-3,308,302,2818.62304610302,3088,How many red marbles did you actually draw?,-1,-1,-1,True,13308
sona-37984,trial,80,bullshitDetector,10,0.2,5,4,4,False,-1,False,4,6,312,308,7334.304607066904,1765,How many red marbles did you actually draw?,-1,-1,-1,False,11002
sona-37984,trial,81,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,320,310,2928.057182076746,2111,How many red marbles did you actually draw?,2,2,3455,False,13612
sona-37984,trial,82,bullshitDetector,10,0.2,1,3,-1,False,0.14440094719999919,False,3,7,323,317,5217.837636936514,2346,How many red marbles did you actually draw?,-1,-1,-1,True,9575
sona-37984,trial,83,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,331,319,2977.014044565694,2285,How many red marbles did you actually draw?,-1,-1,-1,False,23166
sona-37984,trial,84,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,332,328,7087.454611932657,1574,How many red marbles did you actually draw?,-1,-1,-1,False,10108
sona-37984,trial,85,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,340,330,2213.9300096298775,1711,How many red marbles did you actually draw?,-1,-1,-1,False,8078
sona-37984,trial,86,bullshitDetector,10,0.2,3,2,2,False,-1,True,5,-5,345,325,6759.931924967141,1151,How many red marbles did you actually draw?,-1,-1,-1,False,9571
sona-37984,trial,87,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,353,327,2087.535962690423,1558,How many red marbles did you actually draw?,-1,-1,-1,False,9278
sona-37984,trial,88,bullshitDetector,10,0.2,1,1,5,False,-1,True,-4,9,349,336,7300.460606054788,1712,How many red marbles did you actually draw?,-1,-1,-1,False,11240
sona-37984,trial,89,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,357,338,2091.370811065409,1542,How many red marbles did you actually draw?,-1,-1,-1,False,9428
sona-37984,trial,90,bullshitDetector,10,0.2,3,1,-1,True,0.14440094719999919,True,5,-5,362,333,7220.4844618404395,2285,How many red marbles did you actually draw?,-1,-1,-1,False,10949
sona-37984,trial,91,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,370,335,2063.3404931472032,2244,How many red marbles did you actually draw?,2,2,2572,False,13223
sona-37984,trial,92,bullshitDetector,10,0.2,1,1,2,False,-1,False,1,9,371,344,7081.077955818282,1713,How many red marbles did you actually draw?,-1,-1,-1,False,10099
sona-37984,trial,93,bullshitter,10,0.2,0,2,-1,False,0.14440094719999919,False,8,2,379,346,2223.667382412259,2452,How many red marbles did you actually draw?,-1,-1,-1,False,9998
sona-37984,trial,94,bullshitDetector,10,0.2,4,0,0,False,-1,True,5,-5,384,341,7043.4044001339225,1677,How many red marbles did you actually draw?,-1,-1,-1,False,9882
sona-37984,trial,95,bullshitter,10,0.2,2,2,-1,False,0.14440094719999919,False,8,2,392,343,3165.6170853067056,2483,How many red marbles did you actually draw?,-1,-1,-1,False,9859
sona-37984,trial,96,bullshitDetector,10,0.2,1,1,3,False,-1,False,1,9,393,352,5539.942838536428,1543,How many red marbles did you actually draw?,-1,-1,-1,False,8095
sona-37984,trial,97,bullshitter,10,0.2,3,5,-1,False,-0.171430144000001,False,5,5,398,357,3241.5905493743576,5322,How many red marbles did you actually draw?,-1,-1,-1,False,13089
sona-37984,trial,98,bullshitDetector,10,0.2,3,3,3,False,-1,False,3,7,401,364,5886.968558560812,1381,How many red marbles did you actually draw?,-1,-1,-1,False,8424
sona-37984,trial,99,bullshitter,10,0.2,4,4,-1,False,-0.14500602880000102,False,6,4,407,368,2717.512681120214,3069,How many red marbles did you actually draw?,-1,-1,-1,False,10414
sona-37984,trial,100,bullshitDetector,10,0.2,3,0,-1,False,-0.14500602880000102,True,5,-5,412,363,5307.592439536775,1938,How many red marbles did you actually draw?,-1,-1,-1,True,8926
sona-35151,practice,1,bullshitter,10,0.5,7,4,-1,False,0.5,False,6,4,6,4,2203.2735759589787,9583,How many red marbles did you actually draw?,7,6,3474,False,42532
sona-35151,practice,2,bullshitDetector,10,0.5,2,5,-1,True,0.5,False,5,5,11,9,6517.943337720104,9617,How many red marbles did you actually draw?,-1,-1,-1,False,21172
sona-35151,practice,3,bullshitter,10,0.5,6,3,-1,False,0.705078125,True,-5,5,6,14,2541.919782872872,11452,How many red marbles did you actually draw?,-1,-1,-1,False,28762
sona-35151,practice,4,bullshitDetector,10,0.5,5,5,-1,True,0.705078125,True,0,5,6,19,6042.481324344128,5001,How many red marbles did your opponent report drawing?,5,6,5553,False,30852
sona-35151,trial,1,bullshitDetector,10,0.5,3,3,7,False,-1,False,3,7,3,7,5211.0057915990465,11471,How many red marbles did your opponent report drawing?,-1,-1,-1,False,18655
sona-35151,trial,2,bullshitter,10,0.5,5,5,-1,False,0.25390625,True,5,0,8,7,2914.3093863051326,7698,How many red marbles did your opponent report drawing?,-1,-1,-1,False,16482
sona-35151,trial,3,bullshitDetector,10,0.5,4,1,-1,False,0.25390625,False,1,9,9,16,6228.225084050615,2969,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11294
sona-35151,trial,4,bullshitter,10,0.5,6,7,-1,False,-0.068359375,False,3,7,12,23,2898.6139262018824,8917,How many red marbles did your opponent report drawing?,-1,-1,-1,False,19167
sona-35151,trial,5,bullshitDetector,10,0.5,4,4,5,False,-1,True,-1,6,11,29,7242.047115389944,5424,How many red marbles did your opponent report drawing?,-1,-1,-1,False,15517
sona-35151,trial,6,bullshitter,10,0.5,6,5,-1,False,0.25390625,False,5,5,16,34,2488.2452052595395,4346,How many red marbles did your opponent report drawing?,-1,-1,-1,False,13206
sona-35151,trial,7,bullshitDetector,10,0.5,8,1,-1,True,0.25390625,True,5,-5,21,29,5491.452215006451,4580,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11722
sona-35151,trial,8,bullshitter,10,0.5,4,4,-1,False,0.5,True,6,-1,27,28,2152.351760591532,5109,How many red marbles did you actually draw?,4,4,3690,False,35170
sona-35151,trial,9,bullshitDetector,10,0.5,4,6,-1,True,0.5,False,6,4,33,32,7020.372729441562,4564,How many red marbles did you actually draw?,-1,-1,-1,False,13116
sona-35151,trial,10,bullshitter,10,0.5,7,7,-1,False,-0.068359375,False,3,7,36,39,2379.929192938439,5147,How many red marbles did you actually draw?,-1,-1,-1,True,14046
sona-35151,trial,11,bullshitDetector,10,0.5,7,6,6,False,-1,False,6,4,42,43,5144.731388568263,2342,How many red marbles did you actually draw?,-1,-1,-1,False,9483
sona-35151,trial,12,bullshitter,10,0.5,3,2,-1,False,0.822265625,True,-5,5,37,48,2799.2969510065386,3008,How many red marbles did you actually draw?,-1,-1,-1,True,10207
sona-35151,trial,13,bullshitDetector,10,0.5,5,5,5,False,-1,False,5,5,42,53,6107.8308639492425,2635,How many red marbles did your opponent report drawing?,5,5,4388,False,14532
sona-35151,trial,14,bullshitter,10,0.5,4,4,-1,False,0.5,False,6,4,48,57,3139.099156315295,3571,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11722
sona-35151,trial,15,bullshitDetector,10,0.5,6,4,4,False,-1,True,5,-5,53,52,5709.128337243413,2403,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10483
sona-35151,trial,16,bullshitter,10,0.5,5,6,-1,False,0.048828125,False,4,6,57,58,2154.4160804793482,5142,How many red marbles did your opponent report drawing?,-1,-1,-1,True,11808
sona-35151,trial,17,bullshitDetector,10,0.5,7,8,-1,True,0.048828125,True,5,-5,62,53,6680.098046954248,2894,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11124
sona-35151,trial,18,bullshitter,10,0.5,4,4,-1,False,0.5,False,6,4,68,57,3201.8290538392944,2899,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11539
sona-35151,trial,19,bullshitDetector,10,0.5,2,2,4,False,-1,False,2,8,70,65,5708.061641120099,1831,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8677
sona-35151,trial,20,bullshitter,10,0.5,4,5,-1,False,0.25390625,False,5,5,75,70,2595.025570871792,2415,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9714
sona-35151,trial,21,bullshitDetector,10,0.5,5,2,-1,True,0.25390625,True,5,-5,80,65,5145.574477848721,1912,How many red marbles did your opponent report drawing?,2,2,4296,False,13161
sona-35151,trial,22,bullshitter,10,0.5,4,3,-1,False,0.705078125,True,-5,5,75,70,2892.285921720588,2728,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10680
sona-35151,trial,23,bullshitDetector,10,0.5,5,6,-1,True,0.705078125,False,6,4,81,74,6114.654020020511,1803,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9560
sona-35151,trial,24,bullshitter,10,0.5,2,2,-1,False,0.822265625,True,8,-3,89,71,2322.183984077401,3017,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9054
sona-35151,trial,25,bullshitDetector,10,0.5,6,10,-1,False,0.822265625,True,5,-5,94,66,7224.486781839778,3437,How many red marbles did your opponent report drawing?,-1,-1,-1,True,12769
sona-35151,trial,26,bullshitter,10,0.5,4,5,-1,False,0.25390625,False,5,5,99,71,2834.393170246386,3025,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11136
sona-35151,trial,27,bullshitDetector,10,0.5,5,5,5,False,-1,True,0,5,99,76,6511.210295871422,2092,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9845
sona-35151,trial,28,bullshitter,10,0.5,6,6,-1,False,0.048828125,False,4,6,103,82,2326.665626807423,3208,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9840
sona-35151,trial,29,bullshitDetector,10,0.5,6,4,4,False,-1,False,4,6,107,88,5937.432094148402,2026,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9549
sona-35151,trial,30,bullshitter,10,0.5,5,4,-1,False,0.5,False,6,4,113,92,2813.8926845998385,3113,How many red marbles did your opponent report drawing?,-1,-1,-1,False,12381
sona-35151,trial,31,bullshitDetector,10,0.5,7,6,6,False,-1,False,6,4,119,96,6364.792648924471,2962,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10873
sona-35151,trial,32,bullshitter,10,0.5,6,6,-1,False,0.048828125,False,4,6,123,102,2200.9742039541834,5059,How many red marbles did your opponent report drawing?,-1,-1,-1,False,11787
sona-35151,trial,33,bullshitDetector,10,0.5,9,7,7,False,-1,True,5,-5,128,97,6259.232041613427,1437,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8874
sona-35151,trial,34,bullshitter,10,0.5,0,0,-1,False,0.8759765625,True,10,-5,138,92,2238.2149541725325,6916,How many red marbles did your opponent report drawing?,-1,-1,-1,False,23120
sona-35151,trial,35,bullshitDetector,10,0.5,8,3,3,False,-1,False,3,7,141,99,5149.6479236028135,1528,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8216
sona-35151,trial,36,bullshitter,10,0.5,5,6,-1,False,0.048828125,False,4,6,145,105,2393.693922075063,3076,How many red marbles did your opponent report drawing?,-1,-1,-1,False,10098
sona-35151,trial,37,bullshitDetector,10,0.5,4,9,-1,True,0.048828125,True,5,-5,150,100,5843.333700502842,1712,How many red marbles did your opponent report drawing?,-1,-1,-1,False,8712
sona-35151,trial,38,bullshitter,10,0.5,5,5,-1,False,0.25390625,False,5,5,155,105,2192.487548318455,2521,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9297
sona-35151,trial,39,bullshitDetector,10,0.5,8,7,7,False,-1,False,7,3,162,108,7066.584203727104,1734,How many red marbles did your opponent report drawing?,-1,-1,-1,False,9846
sona-35151,trial,40,bullshitter,10,0.5,4,4,-1,False,0.5,True,6,-1,168,107,2614.372927131699,2293,How many red marbles did you actually draw?,4,4,2431,False,15985
sona-35151,trial,41,bullshitDetector,10,0.5,5,2,-1,False,0.5,False,2,8,170,115,6830.829277265831,1843,How many red marbles did you actually draw?,-1,-1,-1,True,10702
sona-35151,trial,42,bullshitter,10,0.5,5,4,-1,False,0.5,False,6,4,176,119,2854.8459718802405,2820,How many red marbles did you actually draw?,-1,-1,-1,False,9916
sona-35151,trial,43,bullshitDetector,10,0.5,7,1,-1,True,0.5,True,5,-5,181,114,5452.439845893553,1509,How many red marbles did you actually draw?,-1,-1,-1,False,7980
sona-35151,trial,44,bullshitter,10,0.5,7,7,-1,False,-0.068359375,False,3,7,184,121,2120.1651680387386,3780,How many red marbles did you actually draw?,-1,-1,-1,False,10123
sona-35151,trial,45,bullshitDetector,10,0.5,3,9,-1,True,-0.068359375,True,5,-5,189,116,6768.604249135573,1420,How many red marbles did your opponent report drawing?,9,9,2635,False,12260
